id,popularity,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
235502,0.6,FilterCopy Bingeables,1,1,en,0,0.0,"Right from swades to pardes, we have always loved observing our NRI relatives.",False,,2017-10-17,2017-10-17,,True,FilterCopy Bingeables,,Scripted,Returning Series,,,,,,US,,,,0
235503,38.753,Лада Голд,1,8,ru,2,8.0,"Arthur, the grandson of crime boss Midas, is forced to return from the Netherlands to Russia for his grandfather's funeral. Pavel, the grandson of the hero policeman Ogurtsov, famous throughout Tolyatti, got bogged down in problems with his family, girlfriend and money. Both guys embark on the adventure of a lifetime on Lada 21043, made entirely of gangster gold. The car and the guys are being hunted by the leaders of three gangster groups who have just been released from prison — Bald, Buba and Grishka the singer, as well as the boundless Shamray, who will do anything to regain gold, influence and power.",False,/zGXXPNaYw8sE7hBzVDavF8OrWVN.jpg,2023-09-21,2023-09-21,,True,Лада Голд,/iqNrz1QG2OFsnDNbzbyveO9Z3UC.jpg,Scripted,Returning Series,,"Comedy, Drama, Action & Adventure","Nikita Vlasov, Egor Chichkanov",ru,ivi,RU,Pусский,"ivi, Sreda",Russia,0
235504,0.6,Food Relay,1,1,en,0,0.0,"Paige Murtaugh is connecting the world, one dish at a time! Travelling from country-to-country, she learns a culturally important recipe from the locals of one country, then travels to her next destination and cooks it for locals there, before learning a new dish from them and continuing on her epic relay!",False,,2017-01-01,2017-01-01,,True,Food Relay,,Scripted,Returning Series,,Documentary,,,,US,,,,0
235505,0.705,Reborn For Love,1,1,zh,0,0.0,"In order to cure her mother's heart disease, Nanyan worshiped Yangyuezong to study poisonous art, but accidentally planted the ""spiritual seal"" of marriage with the emperor Ji Yang who concealed her identity. In the process of finding out the truth about Yan's mother's mental illness, she was accidentally involved in a huge conspiracy.",False,/4N2bmqZOYCC3S37PduExEBhE1EZ.jpg,,,,True,四海重明,/mjHwrNuHF2CFtHT6Z1YffN9lx6J.jpg,Scripted,In Production,,"Action,Adventure,Comedy",,zh,iQiyi,CN,普通话,"iQIYI, Straw Bear",CN,0
235506,0.6,Hridayam Sneha Sandaram,1,1,en,0,0.0,"Blaming Covid, Prathabhachandran's children prevent him from entering home.",False,,2020-12-07,2020-12-07,,True,Hridayam Sneha Sandaram,,Scripted,Returning Series,,,,,,US,,,,0
235507,0.6,How I Met Meghalaya,1,1,en,0,0.0,while doing my research for Meghalaya| I came across Gregory Allya Warjiri aka Greg . Now Greg is all things outdoors and runs a new age travel startup called NOMADS SHILLONG. We met over Instagram and gradually gave shape to our plan. And he is going to b,False,,2021-02-24,2021-02-24,,True,How I Met Meghalaya,,Scripted,Returning Series,,,,,,US,,,,0
235508,0.6,めんたいワイド,1,1,ja,0,0.0,,False,,1995-10-02,1995-10-02,,True,めんたいワイド,,Scripted,Returning Series,,,,,,JP,,,,0
235509,0.6,GOUT TEMPS NOUVEAU TALK ROOM,1,1,en,0,0.0,Join the four emcees with unique personalities as they sit down for a chat with weekly guests on a myriad of topics!,False,,2022-01-01,2022-01-01,,True,GOUT TEMPS NOUVEAU TALK ROOM,,Scripted,Returning Series,,,,,,US,,,,0
235510,0.6,Dabangg Girls,1,1,en,0,0.0,"Alia, Suhana, and Sara are three extraordinary 10-year-old[ girls who live a seemingly normal life. However the trio work undercover as the ""Berry Bees"" for the Bee Intelligence Agency (B.I.A. for short), a secret agency that selected them to carry out special spy missions. The girls, all code named after a type of berry, are given gadgets each episode by the head of the agency, Ms. Berry.",False,,2020-12-01,2020-12-01,,True,Dabangg Girls,,Scripted,Returning Series,,,,,,US,,,,0
235511,0.6,Girliyapa Hits,1,1,en,0,0.0,Girliyapa;Comedy,False,,2018-04-26,2018-04-26,,True,Girliyapa Hits,,Scripted,Returning Series,,Documentary,,,,US,,,GB,0
235512,0.6,#GoNorthEast,1,1,en,0,0.0,"Anchors journey through the eight Indian states of the North East and Jammu and Kashmir. They meet interesting people, share exotic food, experience myriad cultures first-hand and brave the raw adventure that these lands have to offer.",False,,2022-09-02,2022-09-02,,True,#GoNorthEast,,Scripted,Returning Series,,,,,,US,,,,0
235513,3.905,Les révoltés,1,2,fr,0,0.0,,False,,2023-09-21,2023-09-21,https://www.clubillico.com/series/s/519660070501_Les-r%C3%A9volt%C3%A9s,True,Les révoltés,/40Dg7op6MRWn1qtvqBeHGVip3iW.jpg,Scripted,Returning Series,,Drama,Louis Choquette,fr,Club Illico,CA,Français,Aetios Productions,Canada,0
235514,0.6,不夜城,1,1,zh,0,0.0,,False,,1998-06-27,1998-06-27,,True,不夜城,/hNEDVUylvZlE3oZkCdxJP4HjUAe.jpg,Scripted,Returning Series,,,,,,CN,,,,0
235515,0.6,哲仁王后：竹林,1,1,zh,0,0.0,,False,,2021-02-13,2021-02-13,,True,哲仁王后：竹林,/hZ8yWFhtxCjY9yxQl5PHxHqQ7jV.jpg,Scripted,Returning Series,,,,,,CN,,,,0
235516,0.6,Nomads Seeking Adventure,1,1,en,0,0.0,"What's better than extreme sports? The performance of thrilling stunts in exotic locations! Travel to locations like Hawaii, Norway, America, and more & watch mountain biking, kayaking, waterboarding, windsurfing by world-class athletes!",False,,2021-11-12,2021-11-12,,True,Nomads Seeking Adventure,,Scripted,Returning Series,,Documentary,,,,US,,,GB,0
235517,0.6,Nishkalank Peoples,1,1,en,0,0.0,Watch how the three friends cope with being quarantined at home.,False,,2020-08-08,2020-08-08,,True,Nishkalank Peoples,,Scripted,Returning Series,,,,,,US,,,,0
235518,0.6,Naamam Japikkunna Veedu,1,1,en,0,0.0,"A family story of Rameshan Nair, Arundathi and their loving children",False,,2020-10-26,2020-10-26,,True,Naamam Japikkunna Veedu,,Scripted,Returning Series,,,,,,US,,,,0
235519,0.6,My Pet and Me: Teeny Tiny Creatures,1,1,en,0,0.0,"Presented by Rory and Nina, each episode focuses on one type of creature- we learn how to identify it, what it eats, what eats it and what role it plays in the wider environment.",False,,2021-02-15,2021-02-15,,True,My Pet and Me: Teeny Tiny Creatures,,Scripted,Returning Series,,,,,,US,,,,0
235520,0.6,My Bhoot Friends,1,1,en,0,0.0,"'My Bhoot Friends' narrates the adventures of the Hopsribles, an amazingly irresistible group of friends united by a strange stroke of fate. They are sincere, naive and altruistic and maybe a little strange, but their friendship is something special.",False,,2020-01-01,2020-01-01,,True,My Bhoot Friends,,Scripted,Returning Series,,,,,,US,,,,0
235521,0.6,Must Try Asia,1,1,en,0,0.0,Food Hero winner Sarah Benjamin and the ever-innovative Chef Malcolm Goh travel across Asia's most popular capitals and tuck in the city's signature dishes. This adventurous duo shows how creative people can be in re-creating these iconic dishes at home.,False,,2021-06-30,2021-06-30,,True,Must Try Asia,,Scripted,Returning Series,,,,,,US,,,,0
235522,0.6,My Day Dubai,1,1,en,0,0.0,"Gabriela Miloda, our engaging presenter, invites you to the sumptuous palaces of a thousand and one nights where well-being was invented. She will show you the trendy activities for fitness or free time as a solo, couple or family. In addition, you will cook balanced dishes with the greatest chefs. Let us take you on this luxury trip to Dubai.",False,,2018-01-01,2018-01-01,,True,My Day Dubai,,Scripted,Returning Series,,Documentary,,,,US,,,"AE, US",0
235523,0.6,Putiphar's travel guide,1,1,en,0,0.0,"Petrus Putiphar is a travel guide author. This professional traveller locates the good places to visit like museums, gardens and places to go, he surveys the city, while sharing his discoveries and giving his observations. We follow him in his wanderings in the huge capitals of the 19th century like Paris, London, Vienna, Constantinople, Amsterdam or Saint Petersburg.",False,,2019-01-01,2019-01-01,,True,Putiphar's travel guide,,Scripted,Returning Series,,,,,,US,,,,0
235524,0.6,Revealed: Humayun's Tomb,1,1,en,0,0.0,"The fascinating story of India's first monumental memorial takes us on a flashback into the world of early the Mughal Empire, the life and death of the second emperor of Hindustan and the rise of Akbar.",False,,2021-06-30,2021-06-30,,True,Revealed: Humayun's Tomb,,Scripted,Returning Series,,,,,,US,,,,0
235525,0.6,Roots Of My Platter,1,1,en,0,0.0,"Shruti Seth and Manu Chandra explore the history of staple Indian flavors. Together, they uncover ancient cooking techniques with special utensils that balance flavor and nutrition in ways modern cooking cannot compete with.",False,,2022-09-13,2022-09-13,,True,Roots Of My Platter,,Scripted,Returning Series,,,,,,US,,,,0
235526,0.6,Save My Style,1,1,en,0,0.0,"Watch celebrity stylist June Ambrose help her clients in saving their styles. Through numerous meetings with her clients, June goes on to break barriers about stereotypes and the ideal body concerns.",False,,2021-06-30,2021-06-30,,True,Save My Style,,Scripted,Returning Series,,Reality,,,,US,,Haymaker East,US,0
235527,0.6,Saving Britain's Wildlife,1,1,en,0,0.0,"From dramatic rescues to rehabilitation, the everyday heroes of Great Britain's RSPCA go above and beyond to protect nearly a thousand different species of wild animals fighting for survival in the dwindling spaces left by our expanding urban jungle.",False,,2018-08-22,2018-08-22,,True,Saving Britain's Wildlife,,Scripted,Returning Series,,,,,,US,,,,0
235528,0.6,Saving our Cities,1,1,en,0,0.0,From Venice to New York City discover the ambitious work of remarkable cities that could soon be destroyed by what created them: water.,False,,2023-03-21,2023-03-21,,True,Saving our Cities,,Scripted,Returning Series,,,,,,US,,,,0
235529,0.6,Science of Sound,1,1,en,0,0.0,Music educator and pro musician Marty Schwartz talks with experts about the science of how music affects our emotions brains and bodies.,False,,2023-05-14,2023-05-14,,True,Science of Sound,,Scripted,Returning Series,,Documentary,,,,US,,"Made In Network, CuriosityStream",US,0
235530,0.6,Small Budget Big Makeover,1,1,en,0,0.0,Home spaces get a much needed revamping and redefining on a shoe-string budget. Interior designers Muninder and Vishakha are on the clock to align their creativity with the needs and expectations of the families to create dream homes.,False,,2021-07-12,2021-07-12,,True,Small Budget Big Makeover,,Scripted,Returning Series,,,,,,US,,,,0
235531,0.6,Southern Africa,1,1,en,0,0.0,Go on a tour to Southern Africa! Discover the diversity of its eight biotopes and its amazing wildlife.,False,,2023-03-22,2023-03-22,,True,Southern Africa,,Scripted,Returning Series,,,,,,US,,,,0
235532,0.6,Spell Bee,1,1,en,0,0.0,Young students compete in India's largest spelling competition.,False,,2021-06-30,2021-06-30,,True,Spell Bee,,Scripted,Returning Series,,,,,,US,,,,0
235533,0.6,Star vs. Food: Malaysia,1,1,en,0,0.0,Each episode a Malaysian celebrity learns to cook with some of the most well-known restaurant chefs for their private dinner parties their friends or family.,False,,2022-11-05,2022-11-05,,True,Star vs. Food: Malaysia,,Scripted,Returning Series,,,,,,US,,,,0
235534,0.6,Stay Home Chef,1,1,en,0,0.0,"Stay-home-chef Rishi Desai shows you how to cook six delicious three-course meals at home, each based on a theme, so you can impress your friends & surprise your family.",False,,2015-06-25,2015-06-25,,True,Stay Home Chef,,Scripted,Returning Series,,,,,,US,,,,0
235535,0.6,Stories Of Impact,1,1,en,0,0.0,Unique human stories and critical perspectives that bring to life the “Big Questions” of life to positively impact lives around the world.,False,,2023-03-22,2023-03-22,,True,Stories Of Impact,,Scripted,Returning Series,,,,,,US,,,,0
235536,0.6,Suryakanthi,1,1,en,0,0.0,"The story begins at Ayurvedic Dr. Suryanarayana Moosa's home. A long time ago, his grandson Surya, disappeared without a trace.",False,,2020-08-17,2020-08-17,,True,Suryakanthi,,Scripted,Returning Series,,,,,,US,,,,0
235537,0.6,Swayamvaram,1,1,en,0,0.0,Rakhi meet her bosom friend Sarika for the first time after they left college. Rakhi was shocked to find Sarika's life is an utter failure since she marrid her college lover Jose.,False,,2023-02-20,2023-02-20,,True,Swayamvaram,,Scripted,Returning Series,,,,,,US,,,,0
235538,2.13,Chuck et la cuisine des premiers peuples,1,13,fr,0,0.0,"In a quest for knowledge, chef Chuck Hughes will go on a personal journey towards the rediscovery of First people's ancestral culinary traditions. Traveling the indigenous communities of the eastern part of Canada, Chuck will go to forests, rivers, mountains, and more.",False,/9GxpsnlrIO9PVC38WDjeOAw49LG.jpg,2023-09-20,2023-09-20,,True,Chuck et la cuisine des premiers peuples,/6LUYa2eUit9zK8txZJwNqmPY9GZ.jpg,Documentary,Returning Series,,Documentary,Charles P. Martel,fr,"ICI ARTV, ICI TOU.TV Extra",CA,Français,Trio Orange,Canada,0
235539,2.13,Good Luck Guys: Overleven Zonder Filter,1,3,nl,0,0.0,,False,,2023-10-27,,,True,Good Luck Guys: Overleven Zonder Filter,,Reality,Returning Series,,Reality,,nl,Prime Video,NL,Nederlands,SimpelZodiak,Netherlands,0
235540,7.023,Big Vape: The Rise and Fall of Juul,1,4,en,0,0.0,"In this docuseries, a scrappy electronic cigarette startup becomes a multibillion-dollar company until an epidemic causes its success to go up in smoke.",False,/dzm82RkAy4WlXFSx7GtWiRnEDYz.jpg,2023-10-11,,https://www.netflix.com/title/81444184,True,Big Vape: The Rise and Fall of Juul,/dI0kGcAZ3SLikVYmfxkkdbKa68d.jpg,Miniseries,Returning Series,,Documentary,,en,Netflix,US,English,"Amblin Television, This Machine Filmworks, TIME Studios",United States of America,0
235542,0.6,Bare Egil Tour,1,8,no,0,0.0,"Norwegian road tv series. Comedian and musician Egil Hegerberg, also known as Bare Egil band, embarks on the biggest tour of his life.",False,,2011-11-15,2011-12-24,https://tv.nrk.no/serie/bare-egil-tour/,False,Bare Egil Tour,,Miniseries,Ended,,Comedy,,no,NRK,NO,Norsk,NRK,Norway,0
235543,2.875,Builders,1,5,hi,0,0.0,A gang of five selfishly motivated and destructive friends spend their time in a gym and go through various adventures.,False,/scjfqigcUw9oTzxeYkTKYAuiPnz.jpg,2023-09-20,2023-09-20,,True,Builders,/ndEP8QjoD1wxac0sK8GXySBTMQx.jpg,Scripted,Returning Series,,Comedy,,hi,,IN,हिन्दी,,India,0
235544,0.6,Dick und Doof,1,1,de,0,0.0,A series of feature-length and classic short films by the legendary comedy team.,False,,1970-07-17,1970-07-17,,True,Dick und Doof,/fkiAHRMQ6nXbA1LZwjylzZaSsVo.jpg,Scripted,Returning Series,,Comedy,,,ZDF,DE,,,DE,0
235545,0.6,Langs de Schelde,1,1,nl,0,0.0,,False,,,,,True,Langs de Schelde,,Documentary,In Production,,,,nl,"MAX, NPO 2",NL,Nederlands,,,0
235547,6.837,Кстати,1,13,ru,0,0.0,"Garik Kharlamov, Azamat Musagaliyev and Denis Dorokhov discuss current events every Saturday evening, joke and communicate with the guests of the show.",False,/w0KvvEbW3gho5OmJ4Y7iUdPPVgs.jpg,2023-05-27,2023-09-30,,True,Кстати,/52TnrLPOoq5IxGvWNZdgv8DLKwC.jpg,Scripted,Returning Series,,Comedy,,,,RU,,Medium Quality,Russia,0
235548,0.6,7th Portal,1,22,en,0,0.0,A group of international teenage internet enthusiasts are pulled into another dimension and become superheroes.,False,,2000-05-01,2000-09-25,,True,7th Portal,,Scripted,Returning Series,,"Action,Animation,Fantasy",Stan Lee,,,US,,,,0
235549,0.645,甜蜜风暴,1,1,zh,0,0.0,,False,/7wy8yc2FVqkyTW65BQ9GZkpAsv8.jpg,2005-11-08,2005-11-08,,True,甜蜜风暴,/lLKJ82NCcWzsyTFBzU23CaCFEth.jpg,Scripted,Returning Series,,Drama,,,,CN,,,China,0
235550,0.6,Deu Positivo,3,1,pt,0,0.0,,False,,2020-12-01,2020-12-01,,True,Deu Positivo,,Documentary,Returning Series,,Documentary,,pt,MTV,BR,Português,,BR,0
235551,10.57,Лига городов,1,4,ru,0,0.0,,False,/2Afe3Vdievv0orXy2c5wcp7Zojn.jpg,2023-09-17,2023-10-01,,True,Лига городов,/zGAZIWSpOKlrxUn1vKUEl963yF1.jpg,Talk Show,Returning Series,,"Comedy, Talk",,ru,"TNT, Premier",RU,Pусский,AMIK,Russia,0
235552,5.148,Titanen aus Stahl,1,6,de,0,0.0,,False,/tvmVGwMVK5RpqlO8var4hJdLmvH.jpg,2023-09-12,2023-09-26,https://dmax.de/sendungen/titanen-aus-stahl,True,Titanen aus Stahl,/mjUUTh402eKQC3kleUj9YvZfxTf.jpg,Documentary,Returning Series,,Reality-TV,,de,,AT,Deutsch,,,44
235553,1.342,至尊红颜,1,1,zh,0,0.0,,False,/Ar42482q0q4KOr3Dq1zMCwPjy0.jpg,2006-10-11,2006-10-11,,True,至尊红颜,/mt1opUDyY4x5XdcwXvDPjlq41cf.jpg,Scripted,Returning Series,,"Drama,Romance",,,,CN,,,Singapore,0
235554,6.216,Brilhante,1,3,pt,0,0.0,,False,,2023-09-19,2023-10-03,https://opto.sic.pt/series/brilhante/c5242462-4ebf-4711-9b95-bedeb9cb53e9,True,Brilhante,/8LjSReNGuS7sUGWIytPlNwiZrLl.jpg,Scripted,Returning Series,,Documentary,,pt,OPTO,PT,Português,,Portugal,0
235555,0.6,Los Reyes de Oriente,1,1,es,0,0.0,"Three friends from East Mexico City —and the forbidden love one of them feels for another's mother— will be forced to reformulate everything they believe about love, happiness, and family.",False,,,,,True,Los Reyes de Oriente,,Miniseries,In Production,,Drama,Leticia López Margalli,es,Netflix,MX,Español,,,0
